kges,"Публичное акционерное общество ""Камгэсэнергострой""","ПАО ""Камгэсэнергострой""",Kamgesenergostroy Incorporated,100.0,RUB,,RU000A0JQG03,1516768,stock_shares,common_share,0.0,0.0
VLO-RM,Valero Energy Corp ORD SHS,ValeroEner,Valero Energy Corp ORD SHS,0.01,USD,2021-10-01,US91913Y1001,408823430,stock_shares,common_share,0.0,0.0
WFC-RM,Wells Fargo and Company,WellsFargo,Wells Fargo and Company,1.66667,USD,2021-07-01,US9497461015,4106410513,stock_shares,common_share,0.0,0.0
FISV-RM,"Fiserv, Inc.",Fiserv,"Fiserv, Inc.",0.01,USD,2021-04-01,US3377381088,662204715,stock_shares,common_share,0.0,0.0
NPOF,"ОАО ""НПО Физика"" ао",Физика ао,NPO Fizika ao,120.0,SUR,2011-12-05,RU000A0JQ5X1,90262,stock_shares,common_share,0.0,0.0
CDNS-RM,Cadence Design Systems ORD SHS,Cadence,Cadence Design Systems ORD SHS,0.01,USD,2021-11-01,US1273871087,276780000,stock_shares,common_share,0.0,0.0
ABT-RM,Abbott Laboratories,Abbott,Abbott Laboratories,,USD,2020-12-01,US0028241000,1772817349,stock_shares,common_share,0.0,0.0
GNRC-RM,Generac Holdings Inc. ORD SHS,GeneracHol,Generac Holdings Inc. ORD SHS,0.01,USD,2021-11-01,US3687361044,63120689,stock_shares,common_share,0.0,0.0
CPB-RM,Campbell Soup Company,Campbell,Campbell Soup Company,0.0375,USD,2021-08-02,US1344291091,301517743,stock_shares,common_share,0.0,0.0
SJM-RM,J. M. Smucker Co ORD SHS,JM Smucker,J. M. Smucker Co ORD SHS,,SUR,2021-11-01,US8326964058,108358521,stock_shares,common_share,0.0,0.0
KMTZ,Косогорский метал. завод ПАО,КосогМЗ ао,KGIW ao,1.0,SUR,2011-12-09,RU000A0HF1L0,28416095,stock_shares,common_share,0.0,0.0
USBN,БАНК УРАЛСИБ ПАО ао,УралСиб ао,BANK URALSIB ao,0.1,SUR,2011-12-14,RU0006929536,360134697357,stock_shares,common_share,0.0,0.0
sbgs,"Акционерное общество ""Сибирьгазсервис""","АО ""Сибирьгазсервис""","Joint-Stock Company ""Sibir'gazservis""",15.0,RUB,,RU0006936168,4614800,stock_shares,common_share,0.0,0.0
TRCN,ТрансКонтейнер ПАО ао,ТрансК ао,TransKonteiner ao,1000.0,SUR,2010-11-12,RU000A0JPRX9,13894778,stock_shares,common_share,0.0,0.0
CSX-RM,CSX Corporation ORD SHS,CSX Corp,CSX Corporation ORD SHS,1.0,USD,2021-10-01,US1264081035,2254495910,stock_shares,common_share,0.0,0.0
FITB-RM,Fifth Third Bancorp ORD SHS,FifthThird,Fifth Third Bancorp ORD SHS,,SUR,2021-10-01,US3167731005,690718273,stock_shares,common_share,0.0,0.0
KZOSP,"ПАО ""Органический синтез"" ап",ОргСинт ап,PAO Organicheskiy Sintez ap,1.0,SUR,2011-12-05,RU0006753456,119596000,stock_shares,preferred_share,0.0,0.0
CNTLP,"""Центральный Телеграф"" ПАО ап",Телеграф-п,Centrlnyi Telegraf ap,1.0,SUR,2011-10-25,RU0007665139,55389000,stock_shares,preferred_share,0.0,0.0
kunpp,"Публичное акционерное общество ""НК ""Роснефть"" - Кубаньнефтепродукт""","ПАО ""НК ""Роснефть"" - Кубаньнефтепродукт""","Public Joint Stock Company ""NC ""Rosneft""- Kubannefteproduct""",0.05,RUB,,RU000A0BK441,1001060,stock_shares,preferred_share,0.0,0.0
BISVP,Башинформсвязь(ПАО) ап,БашИнСв ап,BashInformSvyaz ap,1.0,SUR,2010-04-23,RU0009100176,36165270,stock_shares,preferred_share,0.0,0.0
DRI-RM,DARDEN RESTAURANTS INCO ORDSHS,DardenRest,DARDEN RESTAURANTS INCO ORDSHS,,SUR,2021-11-01,US2371941053,129785003,stock_shares,common_share,0.0,0.0
mvzmp,"Акционерное общество ""Московский вертолетный завод им. М.Л. Миля""","АО ""МВЗ им. М.Л. Миля""","Joint Stock Company ""Mil Moscow Helicopter Plant""",25.0,RUB,,RU0006758984,1042720,stock_shares,preferred_share,0.0,0.0
ODVA,Медиахолдинг (ПАО) ао,Медиахолд,MediaHolding,0.001,SUR,2008-09-02,RU000A0JPWV3,700000000,stock_shares,common_share,0.0,0.0
vggg,"Акционерное общество ""Волгоградгоргаз""","АО ""Волгоградгоргаз""","Joint-Stock Company ""Volgogradgorgaz""",1.0,RUB,,RU000A0JPFR6,31667,stock_shares,common_share,0.0,0.0
yarz,"Публичное акционерное общество ""Ярославский радиозавод""","ПАО ""Ярославский радиозавод""","Public Joint Stock Company ""Yaroslavl Radioworks""",200.0,RUB,,RU000A0JQ8J4,359059,stock_shares,common_share,0.0,0.0
CLOV-RM,Clover Health Investments,Clover,Clover Health Investments,1.0E-4,USD,2021-08-02,US18914F1030,235874471,stock_shares,common_share,0.0,0.0
borg,"Открытое акционерное общество ""Эй Джи Си Борский стекольный завод""","ОАО "" Эй Джи Си БСЗ""","Open joint-stock company ""AGC Bor Glassworks""",95.0,RUB,,RU0009097265,4410066,stock_shares,common_share,0.0,0.0
PAYC-RM,Paycom Software Ord Shs,PaycomSoft,Paycom Software Ord Shs,0.01,USD,2021-09-01,US70432V1026,60094394,stock_shares,common_share,0.0,0.0
chaz,"Открытое акционерное общество ""Чебоксарский агрегатный завод""","ОАО ""ЧАЗ""","Public Joint-Stock Company ""Cheboksarskij agregatnyj zavod""",1.0,RUB,,RU000A0F5V95,618620,stock_shares,common_share,0.0,0.0
hmdsp,"Открытое акционерное общество ""Ханты-Мансийскдорстрой""","ОАО ""ХМДС""","Public Joint-Stock Company ""Xanty-Mansijskdorstroj""",48.0,RUB,,,665550,stock_shares,preferred_share,0.0,0.0
ROL-RM,"Rollins, Inc. ORDSHS",Rollins,"Rollins, Inc. ORDSHS",1.0,USD,2021-11-01,US7757111049,492079290,stock_shares,common_share,0.0,0.0
RGSS,Росгосстрах СК ПАО ао,РГС СК ао,Rosgosstrakh ao,0.04,SUR,2013-11-19,RU0008010855,489503740915,stock_shares,common_share,0.0,0.0
KZMS,"""КЗМС"" ПАО",КЗМС ао,KZMS 01,10.0,SUR,2006-08-15,RU000A0JNHK2,884760,stock_shares,common_share,0.0,0.0
MORI,Морион ПАО ао,Морион ао,Morion ao,1.0,SUR,2011-12-14,RU0009092431,164640000,stock_shares,common_share,0.0,0.0
TWTR-RM,"Twitter, Inc.",Twitter,"Twitter, Inc.",1.0E-5,USD,2018-05-21,US90184L1026,797966577,stock_shares,common_share,0.0,0.0
ADBE-RM,Adobe Inc.,Adobe,Adobe Inc.,1.0E-4,USD,2020-11-02,US00724F1012,475800000,stock_shares,common_share,0.0,0.0
UNP-RM,Union Pacific Corporation,UnionPacif,Union Pacific Corporation,2.5,USD,2021-04-01,US9078181081,652122933,stock_shares,common_share,0.0,0.0
kmzap,"Открытое акционерное общество ""Курганский машиностроительный завод""","ОАО ""Курганмашзавод""","Open Joint Stock Company ""KURGANMASHZAVOD""",1.0,RUB,,RU0009098982,41949390,stock_shares,preferred_share,0.0,0.0
MRO-RM,Marathon Oil Corporation,MarathnOil,Marathon Oil Corporation,1.0,USD,2021-07-01,US5658491064,788398843,stock_shares,common_share,0.0,0.0
KGKC,Курганская генер.комп.ПАО ао,КурганГКао,Kurganskaja Gener.Kompanija,7.2,SUR,2012-09-26,RU000A0JP120,122453406,stock_shares,common_share,0.0,0.0
M-RM,"Macy's, Inc.",Macy's,"Macy's, Inc.",0.01,USD,2021-03-01,US55616P1049,309704845,stock_shares,common_share,0.0,0.0
smnfp,"Публичное акционерное общество ""НК ""Роснефть"" - Смоленскнефтепродукт""","ПАО ""НК ""Роснефть"" - Смоленскнефтепродукт""","Public Joint Stock Company ""NC ""Rosneft"" - Smolensknefteprodukt""",0.13,RUB,,RU0008012075,153864,stock_shares,preferred_share,0.0,0.0
SEE-RM,Sealed Air Corporation ORD SHS,Sealed Air,Sealed Air Corporation ORD SHS,0.1,USD,2021-11-01,US81211K1007,149892825,stock_shares,common_share,0.0,0.0
EIX-RM,Edison International ORD SHS,Edison Int,Edison International ORD SHS,,SUR,2021-11-01,US2810201077,379704799,stock_shares,common_share,0.0,0.0
MS-RM,Morgan Stanley,MorganStan,Morgan Stanley,0.01,USD,2021-06-01,US6174464486,1824561070,stock_shares,common_share,0.0,0.0
NTAP-RM,"NetApp, Inc.",NetApp,"NetApp, Inc.",0.001,USD,2021-08-02,US64110D1046,223629424,stock_shares,common_share,0.0,0.0
VTBR,ао ПАО Банк ВТБ,ВТБ ао,VTB,0.01,SUR,2007-05-28,RU000A0JP5V6,12960541337338,stock_shares,common_share,0.0,0.0
BRKB-RM,Berkshire Hathaway Cl B,BerkshireB,Berkshire Hathaway Cl B,0.0033,USD,2021-03-01,US0846707026,1325373100,stock_shares,common_share,0.0,0.0
nnog,"Публичное акционерное общество ""Газпром газораспределение Нижний Новгород""","ПАО ""Газпром газораспределение Нижний Новгород""","Public Joint Stock Company ""Gazprom gazoraspredelenie Nizhnij Novgorod""",0.01,RUB,,RU0009115588,65154347,stock_shares,common_share,0.0,0.0
NAUK,НПО Наука ао,iНПОНаука,NPO Nauka ao,0.2,SUR,2011-12-15,RU000A0JRPX9,11789500,stock_shares,common_share,0.0,0.0
WMB-RM,Williams Ord Shs,Williams,Williams Ord Shs,1.0,USD,2021-09-01,US9694571004,1214958829,stock_shares,common_share,0.0,0.0
AIZ-RM,Assurant Ord Shs,Assurant,Assurant Ord Shs,0.01,USD,2021-09-01,US04621X1081,58813595,stock_shares,common_share,0.0,0.0
KZOS,"ПАО ""Органический синтез"" ао",ОргСинт ао,PAO Organicheskiy Sintez ao,1.0,SUR,2011-12-05,RU0009089825,1785114000,stock_shares,common_share,0.0,0.0
ALRS,АЛРОСА ПАО ао,АЛРОСА ао,ALROSA ao,0.5,SUR,2011-11-29,RU0007252813,7364965630,stock_shares,common_share,0.0,0.0
WEC-RM,WEC ENERGY GROUP INC ORDSHS,WEC Energy,WEC ENERGY GROUP INC ORDSHS,0.01,USD,2021-11-01,US92939U1060,315434531,stock_shares,common_share,0.0,0.0
SWKS-RM,Skyworks Solutions ORD SHS,SkyworkSol,Skyworks Solutions ORD SHS,0.25,USD,2021-10-01,US83088M1027,165144931,stock_shares,common_share,0.0,0.0
kzru,"Открытое акционерное общество ""Угольная компания ""Кузбассразрезуголь""","ОАО ""УК ""Кузбассразрезуголь""","Public Joint-Stock Company ""Ugol'naya kompaniya ""Kuzbassrazrezugol'""",1.0,RUB,,RU000A0F6X68,6113833651,stock_shares,common_share,0.0,0.0
GTRK,"ПАО ""ГТМ"" ао",ГТМ ао,GTM,100.0,SUR,2017-11-03,RU000A0ZYD22,58462120,stock_shares,common_share,0.0,0.0
PFE-RM,PFIZER INC.,Pfizer,PFIZER INC.,0.05,USD,2018-09-17,US7170811035,5606688356,stock_shares,common_share,0.0,0.0
DIS-RM,The Walt Disney Company,Disney,The Walt Disney Company,0.01,USD,2018-05-21,US2546871060,1817126595,stock_shares,common_share,0.0,0.0
CHEP,"""ЧТПЗ"" ПАО ао",ЧТПЗ ао,CHTPZ,1.0,SUR,2008-12-12,RU0009066807,305696336,stock_shares,common_share,0.0,0.0
GRNT,ГородскиеИнновацТехнологии ао,ГИТ ао,CityInnovativeTechnologies ao,1.0,SUR,2015-10-21,RU000A0JV532,737026000,stock_shares,common_share,0.0,0.0
DUK-RM,Duke Energy Corp ORD SHS,DukeEnergy,Duke Energy Corp ORD SHS,0.001,USD,2021-10-01,US26441C2044,769337598,stock_shares,common_share,0.0,0.0
NFAZ,Нефтекамский автозавод ПАО ао,Нефтекамск,Neftekamskiy avtozavod PAO ao,1.0,SUR,2011-09-09,RU0009115604,8038896,stock_shares,common_share,0.0,0.0
TTLK,"""Таттелеком"" ПАО ао",Таттел. ао,Tattelekom,0.1,SUR,2007-03-21,RU000A0HM5C1,20843976400,stock_shares,common_share,0.0,0.0
KCEL,"АО ""Кселл"" ao",Kcell-ao,Kcell JSC ao,169.0,KZT,2019-03-28,KZ1C00000876,,stock_shares,common_share,0.0,0.0
IGST,Ижсталь ПАО ао 2в.,Ижсталь2ао,Izhstal 2ao,1000.0,SUR,2011-12-08,RU0002155292,800729,stock_shares,common_share,0.0,0.0
RSG-RM,"Republic Services, Inc ORD SHS",RepublicS,"Republic Services, Inc ORD SHS",0.01,USD,2021-11-01,US7607591002,318364854,stock_shares,common_share,0.0,0.0
FSLR-RM,First Solar Ord Shs,FirstSolar,First Solar Ord Shs,0.001,USD,2021-09-01,US3364331070,106319302,stock_shares,common_share,0.0,0.0
CVS-RM,CVS Health Corporation,CVS Health,CVS Health Corporation,0.01,USD,2021-05-04,US1266501006,1319574744,stock_shares,common_share,0.0,0.0
SAREP,Саратовэнерго(ПАО)-ап,СаратЭн-ап,SaratovEnergo (pref),0.02113,SUR,2011-11-24,RU0009100762,1493316000,stock_shares,preferred_share,0.0,0.0
TRFM,ПАО ТрансФин-М ао,ТрансФ ао,TransFin-M,0.1,SUR,2018-08-15,RU000A0JUGP8,156300000000,stock_shares,common_share,0.0,0.0
AWK-RM,American Water Works Co ORDSHS,AmeriWater,American Water Works Co ORDSHS,0.01,USD,2021-11-01,US0304201033,181495720,stock_shares,common_share,0.0,0.0
LEG-RM,Leggett & Platt Ord Shs,Legg&Platt,Leggett & Platt Ord Shs,0.01,USD,2021-09-01,US5246601075,133298914,stock_shares,common_share,0.0,0.0
SAGOP,Самараэнерго (ПАО) - ап,СамарЭн-ап,SamaraEnergo(pref),0.01,SUR,2003-07-21,RU0009084495,521993080,stock_shares,preferred_share,0.0,0.0
FOX-RM,Fox Corporation,Fox,Fox Corporation,0.01,USD,2021-08-02,US35137L2043,251381283,stock_shares,common_share,0.0,0.0
shvz,"Публичное акционерное общество ""Валента Фармацевтика""","ПАО ""Валента Фарм""","Joint Stock Company ""Valenta Pharmaceuticals""",1.0,RUB,,RU000A0JQBH4,1145500,stock_shares,common_share,0.0,0.0
AYX-RM,"Alteryx, Inc.",Alteryx,"Alteryx, Inc.",1.0E-4,USD,2021-07-01,US02156B1035,59481720,stock_shares,common_share,0.0,0.0
ivog,"Открытое акционерное общество ""Газпром газораспределение Иваново""","ОАО ""Газпром газораспределение Иваново""","Public Joint-Stock Company ""Gazprom gazoraspredelenie Ivanovo""",0.1,RUB,,RU000A0JQB73,310590,stock_shares,common_share,0.0,0.0
NLMK,"ПАО ""НЛМК"" ао",НЛМК ао,NLMK ao,1.0,SUR,2006-04-06,RU0009046452,5993227240,stock_shares,common_share,0.0,0.0
IRGZ,Иркутскэнерго(ПАО)-ао,ИркЭнерго,IrkutskEnrg,1.0,SUR,2003-07-10,RU0008960828,4766807700,stock_shares,common_share,0.0,0.0
NVDA-RM,NVIDIA Corporation,NVIDIA,NVIDIA Corporation,0.001,USD,2018-05-21,US67066G1040,2500000000,stock_shares,common_share,0.0,0.0
CMA-RM,Comerica Inc ORD SHS,Comerica,Comerica Inc ORD SHS,5.0,USD,2021-11-01,US2003401070,133923650,stock_shares,common_share,0.0,0.0
WDC-RM,Western Digital Corporation,WesternDig,Western Digital Corporation,0.01,USD,2021-06-01,US9581021055,308748049,stock_shares,common_share,0.0,0.0
omog,"Акционерное общество ""Омскоблгаз""","АО ""Омскоблгаз""","Joint-Stock Company ""Omskoblgaz""",1.0,RUB,,RU000A0JQAA1,1375875,stock_shares,common_share,0.0,0.0
BBY-RM,"Best Buy Co., Inc. ORD SHS",BestBuy,"Best Buy Co., Inc. ORD SHS",0.1,USD,2021-10-01,US0865161014,245964220,stock_shares,common_share,0.0,0.0
STZ-RM,Constellation BrandsORDSH A,Constell А,Constellation BrandsORDSH A,0.01,USD,2021-11-01,US21036P1084,164264039,stock_shares,common_share,0.0,0.0
CHGZ,РН-Западная Сибирь ПАО ао,РН-ЗапСиб,RN-Western Siberia ao,0.1,SUR,2011-12-14,RU0009082291,26771420,stock_shares,common_share,0.0,0.0
PFG-RM,PRINCIPAL FINANCIAL GRO ORDSHS,Principal,PRINCIPAL FINANCIAL GRO ORDSHS,0.01,USD,2021-11-01,US74251V1026,268394112,stock_shares,common_share,0.0,0.0
ABBV-RM,AbbVie Inc.,AbbVie,AbbVie Inc.,0.01,USD,2020-11-02,US00287Y1091,1767175532,stock_shares,common_share,0.0,0.0
VFC-RM,VF Ord Shs,VFCorp,VF Ord Shs,,USD,2021-09-01,US9182041080,392638627,stock_shares,common_share,0.0,0.0
LNZL,"""Лензолото"" ПАО ао",Лензолото,Lenzoloto,1.0,SUR,2008-12-12,RU000A0JP1N2,1140300,stock_shares,common_share,0.0,0.0
DG-RM,Dollar General Corporation,DollarGnrl,Dollar General Corporation,0.875,USD,2021-05-04,US2566771059,233310218,stock_shares,common_share,0.0,0.0
GTHX-RM,"G1 Therapeutics, Inc.",G1 Therap,"G1 Therapeutics, Inc.",1.0E-4,USD,2021-06-01,US3621LQ1099,42348337,stock_shares,common_share,0.0,0.0
BYND-RM,Beyond Meat Ord Shs,BeyondMeat,Beyond Meat Ord Shs,1.0E-4,USD,2021-09-01,US08862E1091,63254448,stock_shares,common_share,0.0,0.0
EMR-RM,Emerson Electric Co.,Emerson,Emerson Electric Co.,0.5,USD,2021-08-02,US2910111044,597800000,stock_shares,common_share,0.0,0.0
SNGSP,Сургутнефтегаз ПАО ап,Сургнфгз-п,Surgut-pref,1.0,SUR,2005-01-11,RU0009029524,7701998235,stock_shares,preferred_share,0.0,0.0
AEP-RM,American Electr. Power ORD SHS,AmericElPw,American Electr. Power ORD SHS,6.5,USD,2021-10-01,US0255371017,500251339,stock_shares,common_share,0.0,0.0
rpkb,"Акционерное общество ""Раменское приборостроительное конструкторское бюро""","АО ""РПКБ""","Joint Stock Company ""Ramenskoye Design Company""",3000.0,RUB,,RU0008114525,41529,stock_shares,common_share,0.0,0.0
CHD-RM,CHURCH AND DWIGHT CO.IN ORDSHS,ChurchDwig,CHURCH AND DWIGHT CO.IN ORDSHS,1.0,USD,2021-11-01,US1713401024,245543207,stock_shares,common_share,0.0,0.0
zsgpp,"Открытое акционерное общество ""Запсибгазпром"" открытого акционерного общества ""Газпром""","ОАО ""Запсибгазпром""","Public Joint-Stock Company ""Zapsibgazprom"" otkrytogo akcionernogo obshhestva ""Gazprom""",1.0,RUB,,RU0006752862,12436704,stock_shares,preferred_share,0.0,0.0
NNSB,ТНС энерго Нижний Новг.ПАО ао,ТНСэнНН ао,TNS energo Nizhniy-Novgorod ao,11.88,SUR,2005-11-08,RU000A0ET5A1,3919400,stock_shares,common_share,0.0,0.0
GTSS,ГЕОТЕК Сейсморазведка ПАО ао,ГЕОТЕК ао,GEOTECH Seismic Services ao,0.01,SUR,2015-08-07,RU000A0JQ7U3,1385400296739,stock_shares,common_share,0.0,0.0
RNFT,РуссНефть НК ПАО ао,РуссНфт ао,RussNeft NK,0.5,SUR,2016-11-18,RU000A0JSE60,294120000,stock_shares,common_share,0.0,0.0
HSY-RM,The Hershey Company,Hershey,The Hershey Company,1.0,USD,2021-08-02,US4278661081,145425767,stock_shares,common_share,0.0,0.0
AEE-RM,Ameren Corporation ORD SHS,Ameren,Ameren Corporation ORD SHS,0.01,USD,2021-11-01,US0236081024,257147162,stock_shares,common_share,0.0,0.0
RTSB,ТНС энерго Ростов. ПАО ао,ТНСэнРст,TNS energo Rostov-na-Dony ao,0.02,SUR,2005-12-26,RU000A0D8PB4,8128764676,stock_shares,common_share,0.0,0.0
LUMN-RM,"Lumen Technologies, Inc.",Lumen,"Lumen Technologies, Inc.",1.0,USD,2021-05-04,US5502411037,1105232133,stock_shares,common_share,0.0,0.0
PEP-RM,"PepsiCo, Inc.",PepsiCo,"PepsiCo, Inc.",0.01667,USD,2021-07-01,US7134481081,1382652943,stock_shares,common_share,0.0,0.0
CNTL,"""Центральный Телеграф"" ПАО ао",Телеграф,Centrlnyi Telegraf,1.0,SUR,2008-12-12,RU0007665147,166167000,stock_shares,common_share,0.0,0.0
ENPG,МКПАО ЭН+ ГРУП ао,ЭН+ГРУП ао,EN+ GROUP IPJSC ORD SHS,7.0E-5,USD,2020-02-18,RU000A100K72,638848896,stock_shares,common_share,0.0,0.0
AOS-RM,A O Smith Ord Shs,AOSmith,A O Smith Ord Shs,1.0,USD,2021-09-01,US8318652091,133197582,stock_shares,common_share,0.0,0.0
rtvl,"Ростовский вертолетный производственный комплекс Публичное акционерное общество ""Роствертол""","ПАО ""Роствертол""","Public Joint Stock Company ""Rostov Helicopter Production Complex Rostvertol""",1.0,RUB,,RU0006935954,2891839831,stock_shares,common_share,0.0,0.0
CNC-RM,Centene Corporation ORD SHS,Centene,Centene Corporation ORD SHS,0.001,USD,2021-10-01,US15135B1017,583043563,stock_shares,common_share,0.0,0.0
PMSBP,"""Пермэнергосбыт"" ПАО ап",ПермьЭнС-п,Perm' EnergoSbyt (pref),3.25,SUR,2006-02-09,RU000A0ET156,11353500,stock_shares,preferred_share,0.0,0.0
PPL-RM,PPL Corporation ORD SHS,PPL Corp,PPL Corporation ORD SHS,0.01,USD,2021-10-01,US69351T1060,769605825,stock_shares,common_share,0.0,0.0
AFKS,"АФК ""Система"" ПАО ао",Система ао,AFK Sistema,0.09,SUR,2007-12-12,RU000A0DQZE3,9650000000,stock_shares,common_share,0.0,0.0
afmc,"Акционерное общество ""Агрофирма Мценская""","АО ""Агрофирма Мценская""","Joint-Stock Company ""Agrofirma Mcenskaya""",1000.0,RUB,,RU000A0JRAA9,121401,stock_shares,common_share,0.0,0.0
kadv,"Открытое акционерное общество ""Калужский двигатель""","ОАО ""КАДВИ""","Public Joint Stock Company ""KALUJSKY DVIGATEL""",0.25,RUB,,RU0005294635,975000,stock_shares,common_share,0.0,0.0
brad,"Открытое акционерное общество ""Богословское рудоуправление""","ОАО ""Богословское рудоуправление""","Public Joint-Stock Company ""Bogoslovskoe rudoupravlenie""",1.0,RUB,,RU000A0JPEW9,73973,stock_shares,common_share,0.0,0.0
hmds,"Открытое акционерное общество ""Ханты-Мансийскдорстрой""","ОАО ""ХМДС""","Public Joint-Stock Company ""Xanty-Mansijskdorstroj""",48.0,RUB,,RU000A0JRC22,2000000,stock_shares,common_share,0.0,0.0
YUM-RM,"Yum Brands, Inc.ORD SHS",Yum!Brands,"Yum Brands, Inc.ORD SHS",,SUR,2021-11-01,US9884981013,295646558,stock_shares,common_share,0.0,0.0
mkro,"Публичное акционерное общество ""Микрон""","ПАО ""Микрон""","Public Joint Stock Company ""Mikron""",0.03,RUB,,RU0006760154,41069231,stock_shares,common_share,0.0,0.0
HCA-RM,HCA HOLDINGS INC ORDSHS,HCAHealth,HCA HOLDINGS INC ORDSHS,0.01,USD,2021-11-01,US40412C1018,320141900,stock_shares,common_share,0.0,0.0
IRKT,"Корпорация""ИРКУТ"" ПАО ак.об.-3",ИРКУТ-3,IRKUT-3,3.0,SUR,2005-01-11,RU0006752979,2085163865,stock_shares,common_share,0.0,0.0
AFLT,Аэрофлот-росс.авиалин(ПАО)ао,Аэрофлот,Aeroflot,1.0,SUR,2004-02-13,RU0009062285,2444535448,stock_shares,common_share,0.0,0.0
ktyrp,"Открытое акционерное общество ""Калужский турбинный завод""","ОАО ""Калужский турбинный завод"", ОАО ""КТЗ""","Open Joint Stock Company ""Kaluga turbine works""",1.0,RUB,,RU0009107726,158004,stock_shares,preferred_share,0.0,0.0
KCHE,Камчатскэнерго ПАО ао,КамчатЭ ао,Kamchatskenergo,0.1,SUR,2008-03-14,RU0006753498,48746657782,stock_shares,common_share,0.0,0.0
D-RM,"Dominion Energy, Inc. ORD SHS",DominionEn,"Dominion Energy, Inc. ORD SHS",,USD,2021-10-01,US25746U1097,808487324,stock_shares,common_share,0.0,0.0
ufosp,"Публичное акционерное общество ""Уфаоргсинтез""","ПАО ""Уфаоргсинтез""","Public Joint Stock Company ""Ufaorgsintez""",1.0,RUB,2011-12-14,RU0009102396,15164750,stock_shares,preferred_share,0.0,0.0
WM-RM,"Waste Management, Inc ORD SHS",WasteManag,"Waste Management, Inc ORD SHS",0.01,USD,2021-11-01,US94106L1098,421098975,stock_shares,common_share,0.0,0.0
HOOD-RM,Robinhood Markets Ord Shs A,RobinhoodА,Robinhood Markets Ord Shs A,1.0E-4,USD,2021-09-01,US7707001027,725288102,stock_shares,common_share,0.0,0.0
INTU-RM,Intuit Inc.,Intuit,Intuit Inc.,0.01,USD,2021-05-04,US4612021034,273091929,stock_shares,common_share,0.0,0.0
SRPT-RM,Sarepta Therapeutics Ord Shs,Sarepta,Sarepta Therapeutics Ord Shs,1.0E-4,USD,2021-09-01,US8036071004,79844654,stock_shares,common_share,0.0,0.0
APA-RM,APA Corporation,APA Corp,APA Corporation,0.625,USD,2021-05-04,US03743Q1085,378021539,stock_shares,common_share,0.0,0.0
SNPS-RM,"Synopsys, Inc. ORD SHS",Synopsys,"Synopsys, Inc. ORD SHS",0.01,USD,2021-11-01,US8716071076,152502754,stock_shares,common_share,0.0,0.0
PEG-RM,Public Serv Enterp Grp ORDSH,PublicServ,Public Serv Enterp Grp ORDSH,,SUR,2021-10-01,US7445731067,505577072,stock_shares,common_share,0.0,0.0
FFIV-RM,"F5, Inc.","F5, Inc.","F5, Inc.",,SUR,2021-09-01,US3156161024,60312253,stock_shares,common_share,0.0,0.0
CHKZ,"""ЧКПЗ"" ПАО ао",ЧКПЗ ао,CKPZ,200.0,SUR,2008-12-12,RU000A0JNST0,600216,stock_shares,common_share,0.0,0.0
ENRU,"""Энел Россия"" ПАО",ЭнелРос ао,Enel Russia,1.0,SUR,2014-12-01,RU000A0F5UN3,35371898370,stock_shares,common_share,0.0,0.0
GM-RM,General Motors Company,GM Co,General Motors Company,0.01,USD,2020-11-02,US37045V1008,1451723812,stock_shares,common_share,0.0,0.0
DVEC,"""ДЭК"" ПАО ао",ДЭК ао,DEC,1.0,SUR,2007-12-13,RU000A0JP2W1,17223107804,stock_shares,common_share,0.0,0.0
BAC-RM,Bank of America Corporation,BOfAmerica,Bank of America Corporation,0.01,USD,2021-06-01,US0605051046,8569317603,stock_shares,common_share,0.0,0.0
ENPH-RM,Enphase Energy Ord Shs,Enphase,Enphase Energy Ord Shs,1.0E-5,USD,2021-09-01,US29355A1079,134621196,stock_shares,common_share,0.0,0.0
MISBP,ТНС энерго Марий Эл ПАО ап,ТНСэМаЭл-п,TNS energo Mariy El (pref),0.1,SUR,2005-08-26,RU000A0D8K41,10652220,stock_shares,preferred_share,0.0,0.0
NLOK-RM,NortonLifeLock Inc.,Norton,NortonLifeLock Inc.,0.01,USD,2021-05-04,US6687711084,581268447,stock_shares,common_share,0.0,0.0
trmz,"Открытое акционерное общество ""Томусинский ремонтно-механический завод""","ОАО ""ТРМЗ""","Public Joint-Stock Company ""Tomusinskij remontno-mexanicheskij zavod""",870.0,RUB,,RU000A0JQD30,22976,stock_shares,common_share,0.0,0.0
PGR-RM,The Progressive Corp ORD SHS,ProgressCo,The Progressive Corp ORD SHS,1.0,USD,2021-10-01,US7433151039,585164326,stock_shares,common_share,0.0,0.0
MVID,"""М.видео"" ПАО ао",М.видео,M.video,10.0,SUR,2007-11-01,RU000A0JPGA0,179768227,stock_shares,common_share,0.0,0.0
CHMF,Северсталь (ПАО)ао,СевСт-ао,Severstal - ao,0.01,SUR,2005-06-02,RU0009046510,837718660,stock_shares,common_share,0.0,0.0
gyaa,"Открытое акционерное общество ""Гаврилов-Ямский машиностроительный завод ""Агат""","ОАО ГМЗ ""Агат""","Joint Stock Company ""Gavriloy-Yamskiy mashin-bulding plant ""Agat""",1200.0,RUB,,RU000A0JRAD3,154110,stock_shares,common_share,0.0,0.0
WBA-RM,Walgreen Boots Alliance Ord Sh,WalgrBoots,Walgreen Boots Alliance Ord Sh,0.01,USD,2021-09-01,US9314271084,865612358,stock_shares,common_share,0.0,0.0
